RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
arizona3500,0,Arizona,3500,ARI,ATL,,,5.6,14.2,1.3,1.53,1.6,6.5,1,4.07,-6,0.31,0,0,1,0,0.43,2.9,0,24.8,27.8,0.8,3,52.5,29,0,0,0,0,0,0,0,0,0,0,0,0,0.6,9.34,0,0,0,0,0,0,0,0,0,0,0,0,1.8,500,0,0,75,0,0.25,40,5.4,0.7,-2500,0,0,88,0.29,0.11,17,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.5487,0.527,0.0031,0.0477,7.29,9.06,4.31,2.83,0.2,arizona,arizona,a,arizona3500,39142-12546:Arizona Cardinals,39142-12546,D,a,Arizona Cardinals,cardinals,2.8,5,3500,ATL@ARI,ARI,ATL,,,,Cardinals,Cardinals,arizona,arizona3500
atlanta3800,0,Atlanta,3800,ATL,@ARI,,,7.2,14.8,1.4,2.17,1.9,3,-1,5.03,-5,0.67,0,0,1,0,0.53,1.8,0,27.8,24.8,2.8,-3,52.5,71,0,0,0,0,0,0,0,0,0,0,0,0,2.4,6.28,0,0,0,0,0,0,0,0,0,0,0,0,2.3,500,0,0,50,0.25,0.5,40,4.9,0.6,-2200,0,0,76,0.28,0.23,21,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.5416,0.5138,0.0134,0.0491,7.9,9.81,4.73,30,0.2166,atlanta,atlanta,a,atlanta3800,39142-12525:Atlanta Falcons,39142-12525,D,a,Atlanta Falcons,falcons,1.8,5,3800,ATL@ARI,ATL,ARI,,,,Falcons,Falcons,atlanta,atlanta3800
baltimore5000,0,Baltimore,5000,BAL,CIN,,,8.5,15.7,1.3,-0.39,1.7,18.5,5,8.89,0,0.16,0,0,4,0,0.81,5.4,0,28.8,18.3,-0.2,-10.5,47,58,0,0,0,0,0,0,0,0,0,0,0,0,2,6.74,0,0,0,0,0,0,0,0,0,64,0.49,0.01,2,0,0,0,50,0,0.5,40,8.2,0.7,-1000,0,0,78,0.34,0.21,23,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.459,0.4645,0.0125,0.0428,7.15,9.2,4.27,2.62,0.2246,baltimore,baltimore,b,baltimore5000,39142-12555:Baltimore Ravens,39142-12555,D,b,Baltimore Ravens,ravens,4.2,5,5000,CIN@BAL,BAL,CIN,,,,Ravens,Ravens,baltimore,baltimore5000
cincinnati3200,0,Cincinnati,3200,CIN,@BAL,,,5.3,14.7,0.4,2.19,1.7,0.5,9,3.11,3,0.86,0,0,1,0,0.53,0.4,0,18.3,28.8,-0.2,10.5,47,42,0,0,0,0,0,0,0,0,0,0,0,0,1.72,4.97,0,0,0,0,0,0,0,0,0,64,0.49,0.01,1.7,-700,0,0,83,0.16,0.16,60,3.8,-1,-2800,0,0,69,0.3,0.3,23,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.5373,0.5398,0.0088,0.0507,8.42,10.19,50,2.79,0.2331,cincinnati,cincinnati,c,cincinnati3200,39142-12528:Cincinnati Bengals,39142-12528,D,c,Cincinnati Bengals,bengals,2.4,5,3200,CIN@BAL,CIN,BAL,,,,Bengals,Bengals,cincinnati,cincinnati3200
cleveland3500,0,Cleveland,3500,CLE,SEA,,,6.8,15.8,0.9,2.73,1.9,0.5,4,4.07,6,0.97,0,0,2,0,0.82,1,0,23.3,22.3,0.3,-1,45.5,36,0,0,0,0,0,0,0,0,0,0,0,0,2.32,6.96,0,0,0,0,0,0,0,0,0,64,0.32,0.01,7.7,-400,0,0,100,0.57,0,70,7.2,10,-2500,0,0,86,0.43,0.13,23,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.4982,0.5043,0.0128,0.0421,7.2,8.25,50,2.92,0.2424,cleveland,cleveland,c,cleveland3500,39142-12529:Cleveland Browns,39142-12529,D,c,Cleveland Browns,browns,7,5,3500,SEA@CLE,CLE,SEA,,,,Browns,Browns,cleveland,cleveland3500
dallas5000,0,Dallas,5000,DAL,@NYJ,,,8.5,14.7,1.2,-0.39,1.7,10.5,4,8.89,-3,0.27,0,0,3,0,0.82,9.1,0,25.3,18.3,-1,-7,43.5,74,0,0,0,0,0,0,0,0,0,0,0,0,1.6,6.41,0,0,0,0,0,0,0,0,0,64,0.49,0.01,6.2,300,0,0,66,0.5,0.33,60,70,-0.8,-1000,0,0,78,0.5,0.21,28,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.5214,0.4853,0.0097,0.0352,6.87,10.33,5.67,2.67,0.1742,dallas,dallas,d,dallas5000,39142-12530:Dallas Cowboys,39142-12530,D,d,Dallas Cowboys,cowboys,6.2,5,5000,DAL@NYJ,DAL,NYJ,,,,Cowboys,Cowboys,dallas,dallas5000
denver4500,0,Denver,4500,DEN,TEN,,,7.7,15.4,1.4,0.41,1.7,6.5,23,7.29,3,0.57,0,0,3,0,0.61,4.7,0,21,20,-0.3,-1,41,46,0,0,0,0,0,0,0,0,0,0,0,0,2.96,7.02,0,0,0,0,0,0,0,0,0,71,0.05,0,4,0,0,0,50,0.25,0.5,40,7.8,1.6,-1500,0,0,65,0.52,0.34,23,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.4824,0.4696,0.0166,0.033,7.23,7.81,4.06,2.54,0.184,denver,denver,d,denver4500,39142-12531:Denver Broncos,39142-12531,D,d,Denver Broncos,broncos,3.6,5,4500,TEN@DEN,DEN,TEN,,,,Broncos,Broncos,denver,denver4500
houston3200,0,Houston,3200,HOU,@KC,,,5.4,13.9,1.4,2.29,1.7,0.5,5,3.11,-2,0.61,0,0,1,0,0.76,0.5,0,25.5,29,1,3.5,54.5,33,0,0,0,0,0,0,0,0,0,0,0,0,2.31,7.44,0,0,0,0,0,0,0,0,0,60,0.34,0.01,9.3,-1600,0,0,100,1,0,40,7.5,0.6,-2800,0,0,88,0.44,0.12,25,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.4843,0.4169,0.0146,0.0381,7.14,6.94,3.13,1.8,0.2252,houston,houston,h,houston3200,39142-12556:Houston Texans,39142-12556,D,h,Houston Texans,texans,7.8,5,3200,HOU@KC,HOU,KC,,,,Texans,Texans,houston,houston3200
jacksonville4100,0,Jacksonville,4100,JAX,NO,,,7.3,15.9,1.2,1.3,1.8,3,7,6,8,0.88,0,0,4,0,0.17,-1,0,22.5,20,0.5,-2.5,42.5,41,0,0,0,0,0,0,0,0,0,0,0,0,1.78,8.3,0,0,0,0,0,0,0,0,0,83,0.56,0.01,8.8,300,0,0,100,0.6,0,50,60,0.1,-1900,0,0,63,0.4,0.36,22,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.4763,0.4688,0.0096,0.0436,7.18,8.56,3.94,2.92,0.2044,jacksonville,jacksonville,j,jacksonville4100,39142-12554:Jacksonville Jaguars,39142-12554,D,j,Jacksonville Jaguars,jaguars,5,5,4100,NO@JAC,JAC,NO,,,,Jaguars,Jaguars,jacksonville,jacksonville4100
kansas city3400,0,Kansas City,3400,KC,HOU,,,7.3,14.6,1.5,3.55,2.1,6.5,5,3.75,-9,0.39,0,0,3,0,0.81,0.7,0,29,25.5,-2,-3.5,54.5,67,0,0,0,0,0,0,0,0,0,0,0,0,2.26,8.54,0,0,0,0,0,0,0,0,0,60,0.34,0.01,6.4,-1000,0,0,100,0.4,0,50,7.3,1.9,-2600,0,0,79,0.55,0.2,29,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.4983,0.5855,0.0126,0.047,7.29,12.33,7.43,3.86,0.2216,city,kansas city,k,kansas city3400,39142-12536:Kansas City Chiefs,39142-12536,D,k,Kansas City Chiefs,chiefs,6.8,5,3400,HOU@KC,KC,HOU,,,,City,City,kansas city,kansas city3400
la rams4300,0,LA Rams,4300,LA,SF,,,6.8,14.2,1.1,0.16,1.6,0.5,7,6.64,2,0.72,0,0,1,0,0.8,-1.3,0,26.3,23.3,0.5,-3,49.5,62,0,0,0,0,0,0,0,0,0,0,0,0,3.11,7.25,0,0,0,0,0,0,0,0,0,72,0.54,0.01,6,700,0,0,100,0.5,0,60,8.3,1.7,-1700,0,0,88,0.51,0.11,27,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.4905,0.475,0.0178,0.05,7.61,10.19,5.2,3.21,0.2209,rams,la rams,l,la rams4300,39142-12538:Los Angeles Rams,39142-12538,D,l,Los Angeles Rams,rams,6.8,5,4300,SF@LAR,LAR,SF,,,,Angeles,LA,la rams,la rams4300
miami3700,0,Miami,3700,MIA,WAS,,,7.2,13.8,0.9,2.49,1.9,0.5,1,4.71,-6,0.57,0,0,2,0,0.8,5.1,0,18,24,-0.3,6,42,47,0,0,0,0,0,0,0,0,0,0,0,0,2.71,6.33,0,0,0,0,0,0,0,0,0,83,0.74,0.03,0,1200,0,0,0,0,0,0,6.3,1.1,-2300,0,0,75,0.43,0.25,16,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.552,0.5113,0.013,0.0645,8.88,11,6.14,3.46,0.2606,miami,miami,m,miami3700,39142-12539:Miami Dolphins,39142-12539,D,m,Miami Dolphins,dolphins,0.5,4,3700,WAS@MIA,MIA,WAS,,,,Dolphins,Dolphins,miami,miami3700
minnesota3600,0,Minnesota,3600,MIN,PHI,,,6.8,15.3,0.8,2.41,1.9,10.5,9,4.39,-2,0.35,0,0,3,0,0.8,0.1,0,23.8,20.3,0.3,-3.5,44,43,0,0,0,0,0,0,0,0,0,0,0,0,2.49,9.77,0,0,0,0,0,0,0,0,0,0,0,0,6.8,-400,0,0,100,0.5,0,40,7.5,1.6,-2400,0,0,90,0.5,0.09,22,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.4655,0.4897,0.0136,0.0271,5.99,80,4.21,2.67,0.1641,minnesota,minnesota,m,minnesota3600,39142-12540:Minnesota Vikings,39142-12540,D,m,Minnesota Vikings,vikings,8.6,5,3600,PHI@MIN,MIN,PHI,,,,Vikings,Vikings,minnesota,minnesota3600
new orleans4000,0,New Orleans,4000,NO,@JAX,,,7.4,14.1,1.1,1.72,1.9,3,11,5.68,-1,0.43,0,0,3,0,0.82,-1.4,0,20,22.5,-2,2.5,42.5,59,0,0,0,0,0,0,0,0,0,0,0,0,1.88,8.28,0,0,0,0,0,0,0,0,0,83,0.56,0.01,9.4,200,0,0,100,0.8,0,50,8.1,2.9,-2000,0,0,84,0.64,0.16,25,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.4891,0.4715,0.0116,0.0451,7.73,9.63,5.4,3.67,0.2273,orleans,new orleans,n,new orleans4000,39142-12542:New Orleans Saints,39142-12542,D,n,New Orleans Saints,saints,8.6,5,4000,NO@JAC,NO,JAC,,,,Orleans,Orleans,new orleans,new orleans4000
ny jets3100,0,NY Jets,3100,NYJ,DAL,,,6.6,13.5,0.6,3.82,2.1,0.5,1,2.78,-5,0.45,0,0,1,0,0.43,1.5,0,18.3,25.3,-0.5,7,43.5,26,0,0,0,0,0,0,0,0,0,0,0,0,1.9,5.88,0,0,0,0,0,0,0,0,0,64,0.49,0.01,7.5,-700,0,0,100,0.5,0,40,7.3,1.4,-2900,0,0,70,0.55,0.3,20,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.4801,0.4442,0.0107,0.0522,7.58,10,4.6,2.83,0.2133,jets,ny jets,n,ny jets3100,39142-12544:New York Jets,39142-12544,D,n,New York Jets,jets,10.75,4,3100,DAL@NYJ,NYJ,DAL,,,,York,NY,ny jets,ny jets3100
philadelphia4500,0,Philadelphia,4500,PHI,@MIN,,,6.7,13.6,1.2,-0.59,1.5,0.5,1,7.29,-4,0.49,0,0,1,0,0.53,1.9,0,20.3,23.8,-0.2,3.5,44,57,0,0,0,0,0,0,0,0,0,0,0,0,2.08,6.41,0,0,0,0,0,0,0,0,0,0,0,0,10.8,400,0,0,100,0.8,0,50,6.6,0.4,-1500,0,0,84,0.48,0.16,25,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.5032,0.4738,0.0135,0.0413,7.4,9.57,5.25,3.7,0.209,philadelphia,philadelphia,p,philadelphia4500,39142-12545:Philadelphia Eagles,39142-12545,D,p,Philadelphia Eagles,eagles,10,5,4500,PHI@MIN,PHI,MIN,,,,Eagles,Eagles,philadelphia,philadelphia4500
san francisco3500,0,San Francisco,3500,SF,@LA,,,6.7,14.7,0.5,2.63,1.9,10.5,10,4.07,-5,0.27,0,0,2,0,0.82,1.2,0,23.3,26.3,0.5,3,49.5,38,0,0,0,0,0,0,0,0,0,0,0,0,1.67,8.75,0,0,0,0,0,0,0,0,0,72,0.54,0.01,13,-200,0,0,100,1,0,40,6.8,1.8,-2500,0,0,72,0.44,0.28,25,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.4479,0.47,0.0092,0.0443,7.15,9.8,4.93,3.36,0.2041,francisco,san francisco,s,san francisco3500,39142-12549:San Francisco 49ers,39142-12549,D,s,San Francisco 49ers,49ers,15,4,3500,SF@LAR,SF,LAR,,,,Francisco,Francisco,san francisco,san francisco3500
seattle4100,0,Seattle,4100,SEA,@CLE,,,7.3,14.3,1,1.3,1.8,3,9,6,5,0.49,0,0,1,0,0.82,5.2,0,22.3,23.3,-1.7,1,45.5,64,0,0,0,0,0,0,0,0,0,0,0,0,1.05,7.5,0,0,0,0,0,0,0,0,0,64,0.32,0.01,5.4,400,0,0,100,0.2,0,50,70,1.3,-1900,0,0,92,0.38,0.07,26,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.5079,0.4815,0.0069,0.0412,7.54,80,4.23,2.78,0.1875,seattle,seattle,s,seattle4100,39142-12550:Seattle Seahawks,39142-12550,D,s,Seattle Seahawks,seahawks,7.2,5,4100,SEA@CLE,SEA,CLE,,,,Seahawks,Seahawks,seattle,seattle4100
tennessee4700,0,Tennessee,4700,TEN,@DEN,,,6.8,14,0.6,-1.13,1.4,3,4,7.93,-8,0.41,0,0,3,0,0.25,0.5,0,20,21,1.2,1,41,54,0,0,0,0,0,0,0,0,0,0,0,0,2.18,7.82,0,0,0,0,0,0,0,0,0,71,0.05,0,5.6,100,0,0,60,0.6,0.4,50,7.7,1.6,-1300,0,0,80,0.56,0.2,25,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.5036,0.4804,0.0126,0.0375,6.99,7.31,3.87,2.64,0.2308,tennessee,tennessee,t,tennessee4700,39142-12534:Tennessee Titans,39142-12534,D,t,Tennessee Titans,titans,10,5,4700,TEN@DEN,TEN,DEN,,,,Titans,Titans,tennessee,tennessee4700
washington4200,0,Washington,4200,WAS,@MIA,,,8.4,15.1,0.8,2.08,2,14.5,10,6.32,-4,0.21,0,0,3,0,0.8,8.6,0,24,18,1.2,-6,42,53,0,0,0,0,0,0,0,0,0,0,0,0,2.97,8.04,0,0,0,0,0,0,0,0,0,83,0.74,0.03,5.3,800,0,0,100,0.5,0,40,6.4,0.8,-1800,0,0,83,0.37,0.16,24,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.521,0.5084,0.0163,0.0421,7.9,9.69,4.69,2.93,0.1935,washington,washington,w,washington4200,39142-12552:Washington Redskins,39142-12552,D,w,Washington Redskins,redskins,4.2,5,4200,WAS@MIA,WAS,MIA,,,,Redskins,Redskins,washington,washington4200
bridgewater7300qbt,0,Teddy Bridgewater,7300,NO,@JAX,,,15.1,22.9,7.3,-0.69,2.1,0.5,13.6,15.79,-5,0.56,0.75,2.2,0,0,0.16,1.1,39,20,22.5,-2,2.5,42.5,59,16,24,161,68,6.7,5.94,1.2,22,22.2,47.2,22.9,5,2.1,5.9,2,4,5,1.9,0,0.19,1.5,0.56,0.19,83,0.56,0.01,13.3,1300,0.38,0.22,60,0.4,0.4,50,40,-0.4,1300,0.14,0.1,13,0.08,0.69,23,QB,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bridgewater,teddy bridgewater,t,bridgewater7300qbt,39142-33259:Teddy Bridgewater,39142-33259,QB,t,Teddy Bridgewater,bridgewater,14.78999996,4,7300,NO@JAC,NO,JAC,,,,ryland,ryland,teddy,bridgewater7300qbt
cousins7000qbk,0,Kirk Cousins,7000,MIN,PHI,,,16.9,24.1,8.7,1.7,2.4,3,28.32,15.2,-6,0.53,1,7.4,1,0,0.24,3.1,63,23.8,20.3,0.3,-3.5,44,43,21,31,228,69,7.2,6.46,1.5,34,19.6,61.5,14.8,4.8,1.9,6.9,2,4,6,2.4,0.1,0.429,4.69,2.19,1.13,0,0,0,12.8,-300,0.38,0.2,100,0.25,0,40,15.8,-0.6,1000,0.43,0.25,80,0.35,0.05,20,QB,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cousins,kirk cousins,k,cousins7000qbk,39142-22038:Kirk Cousins,39142-22038,QB,k,Kirk Cousins,cousins,13.12799988,5,7000,PHI@MIN,MIN,PHI,,,,ryland,ryland,kirk,cousins7000qbk
dalton7000qba,0,Andy Dalton,7000,CIN,@BAL,,,15.3,23.1,7.8,0.1,2.2,0.5,14.6,15.2,-4,0.57,1,1.9,0,0,0.39,0.1,58,18.3,28.8,-0.2,10.5,47,42,21,34,230,60,6.6,5.73,1.5,35,17,63.1,16.8,4.4,2.1,7.9,1,6,7,5.3,0.1,0.438,4,1.92,1.25,64,0.49,0.01,11.8,-100,0.27,0.18,50,0.5,0.5,60,12.3,-2.2,1000,0.31,0.21,36,0.31,0.42,19,QB,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dalton,andy dalton,a,dalton7000qba,39142-14225:Andy Dalton,39142-14225,QB,a,Andy Dalton,dalton,16.41600037,5,7000,CIN@BAL,CIN,BAL,,,,ryland,ryland,andy,dalton7000qba
darnold6700qbs,0,Sam Darnold,6700,NYJ,DAL,,,14,20.4,7.1,-0.61,2.1,0.5,20.62,14.61,-7,0.45,1,1.5,0,0,0.39,-5.3,64,18.3,25.3,-0.5,7,43.5,26,20,34,219,60,6.5,4.97,1.2,29,19,58.5,18.6,3.5,2.9,7.1,3,9,13,3.9,0.1,0.438,2.73,0.93,0.6,64,0.49,0.01,0,0,0,0,0,0,1,40,8.9,0.2,700,0.22,0.14,42,0.33,0.38,21,QB,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,darnold,sam darnold,s,darnold6700qbs,39142-63589:Sam Darnold,39142-63589,QB,s,Sam Darnold,darnold,13,1,6700,DAL@NYJ,NYJ,DAL,,,,ryland,ryland,sam,darnold6700qbs
flacco6600qbj,0,Joe Flacco,6600,DEN,TEN,,,14.3,22.9,6.7,-0.11,2.2,0.5,5.98,14.41,-3,0.56,1,0.7,1,0,0.24,0.9,66,21,20,-0.3,-1,41,46,22,35,241,64,6.8,5.71,1.1,41,21.6,56.6,18.8,3.1,2.3,5.7,1,3,3,2.6,0,0.615,3.06,1.38,0.56,71,0.05,0,12.7,200,0.33,0.19,80,0.4,0.2,50,7.6,-0.9,600,0.2,0.12,40,0.18,0.45,22,QB,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flacco,joe flacco,j,flacco6600qbj,39142-6714:Joe Flacco,39142-6714,QB,j,Joe Flacco,flacco,13.90399933,5,6600,TEN@DEN,DEN,TEN,,,,ryland,ryland,joe,flacco6600qbj
garoppolo7200qbj,0,Jimmy Garoppolo,7200,SF,@LA,,,16.7,24.6,9,1.11,2.3,0.5,13.12,15.59,3,0.75,0.8,1.9,1,0,0.5,-0.5,73,23.3,26.3,0.5,3,49.5,38,19,28,230,69,8.1,7.41,1.8,31,22.1,49.6,27.4,6.4,3.6,3.4,4,2,1,0.4,0,0.188,6.25,2.25,1,72,0.54,0.01,16.2,200,0.47,0.22,100,0.25,0,40,15.3,-0.3,1200,0.46,0.21,62,0.12,0,80,QB,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,garoppolo,jimmy garoppolo,j,garoppolo7200qbj,39142-54604:Jimmy Garoppolo,39142-54604,QB,j,Jimmy Garoppolo,garoppolo,15.35000038,4,7200,SF@LAR,SF,LAR,,,,ryland,ryland,jimmy,garoppolo7200qbj
goff7600qbj,0,Jared Goff,7600,LA,SF,,,18.6,26.9,10.1,2.23,2.4,3,1.12,16.37,0,0.81,1,4.1,1,0,0.5,-0.9,69,26.3,23.3,0.5,-3,49.5,62,24,38,288,62,7.5,6.63,1.7,36,15.4,67.7,19.3,4.5,2.4,5.5,2,4,5,2,0.2,0.326,6.63,3.06,1.31,72,0.54,0.01,18.8,0,0.38,0.25,100,0.66,0,60,17.8,0.5,1600,0.41,0.26,62,0.37,0.24,29,QB,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,goff,jared goff,j,goff7600qbj,39142-38435:Jared Goff,39142-38435,QB,j,Jared Goff,goff,17.65200043,5,7600,SF@LAR,LAR,SF,,,,ryland,ryland,jared,goff7600qbj
jackson8200qbl,0,Lamar Jackson,8200,BAL,CIN,,,22.2,29.1,11.3,4.65,2.7,14.5,30.64,17.55,-1,0.59,0.96,9.3,2,0,0.62,3,56,28.8,18.3,-0.2,-10.5,47,58,13,21,163,62,7.5,6.67,1.1,35,14.4,49.8,33.3,5.2,2.4,8.7,11,18,58,5.1,0.4,0.541,5.75,2.56,0.88,64,0.49,0.01,23.3,0,0.46,0.3,100,0.75,0,40,17.4,2.5,2200,0.5,0.31,73,0.3,0.08,23,QB,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jackson,lamar jackson,l,jackson8200qbl,39142-63115:Lamar Jackson,39142-63115,QB,l,Lamar Jackson,jackson,25.32799988,5,8200,CIN@BAL,BAL,CIN,,,,ryland,ryland,lamar,jackson8200qbl
keenum6500qbc,0,Case Keenum,6500,WAS,@MIA,,,16.4,25,7.9,2.18,2.5,0.5,15.64,14.22,1,0.78,1,2.2,1,0,0.5,8.1,63,24,18,1.2,-6,42,53,22,35,233,63,6.6,5.66,1.3,37,23.8,53.5,18,3.7,2.3,5.1,1,5,5,3,0.1,0.385,4.81,2.5,1.06,83,0.74,0.03,10.2,-400,0.3,0.19,66,0.33,0.33,60,13.5,-0.8,500,0.35,0.21,76,0.32,0.08,25,QB,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,keenum,case keenum,c,keenum6500qbc,39142-22994:Case Keenum,39142-22994,QB,c,Case Keenum,keenum,14.75,4,6500,WAS@MIA,WAS,MIA,,,,ryland,ryland,case,keenum6500qbc
mahomes9200qbp,0,Patrick Mahomes,9200,KC,HOU,,,22.5,28.2,12,2.99,2.4,14.5,19.82,19.51,-4,0.5,1,6.7,1,0,0.33,2.6,64,29,25.5,-2,-3.5,54.5,67,24,37,338,66,9,9.22,2.9,51,19.4,49.2,28,7.8,1.6,4.4,3,10,17,5.4,0,0.528,7.63,3.5,1.5,60,0.34,0.01,22.9,200,0.5,0.33,100,0.4,0,50,26.5,5.8,3200,0.63,0.41,85,0.55,0,27,QB,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mahomes,patrick mahomes,p,mahomes9200qbp,39142-57439:Patrick Mahomes,39142-57439,QB,p,Patrick Mahomes,mahomes,24.66799927,5,9200,HOU@KC,KC,HOU,,,,ryland,ryland,patrick,mahomes9200qbp
