,rating,name,salary,team,opp,time, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,City Name,City Name2,City Name3,RylandID
njoku5600ted,69.93,David Njoku,5600,CLE,@CIN,1,,5.87,8.1,3.6,-1.77,1,6.4,7.64,-4,0.62,1,0.8,4,0,0.28,-4.8,53,20.5,26,-1.8,5.5,46.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0.33,0.28,46,0.74,0,5.6,-200,1.12,0.12,40,0.4,0.2,50,8.1,1.9,-400,1.72,0.15,65,0.34,0.13,23,TE,12/7/2022,0,0,0,0,4,3,38,15,10.6,0.2,0,0.231,0,0.154,0.176,0.187,19.2,12.1,0,0,0,0,0,0,0,0,0,0,njoku,david njoku,d,njoku5600ted,84373-55335,TE,d,David Njoku,njoku,8.477778117,9,5600,CLE@CIN,CLE,CIN,,,,,,TE/FLEX,ryland,ryland,david,njoku5600ted
ny giants3500,55.17,NY Giants,3500,NYG,PHI,1,,5.56,12.6,-1.5,0.79,1.6,2.4,4.77,-8,0.2,0,0,1,0,0.41,-4.2,0,19,26,-2,7,45,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,6.55,0,0,0,0,0,0,0,0,0,40,0.88,0.68,5.3,-800,0,0,75,0.5,0.25,40,4.5,-1.2,-2500,0,0,70,0.3,0.3,20,D,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.1,0.4709,0.5233,0.0058,0.0364,6.83,11.24,5.19,3.27,0.1728,giants,ny giants,n,ny giants3500,84373-12543,D,n,New York Giants,giants,5.5,12,3500,PHI@NYG,NYG,PHI,,,,,,DEF,York,NY,ny giants,ny giants3500
ny jets4000,47.97,NY Jets,4000,NYJ,@BUF,1,,6.16,12.7,-0.4,-0.22,1.5,1.1,6.38,0,0.68,0,0,1,0,0.13,-0.9,0,16.5,26.5,-0.5,10,43,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,7.2,0,0,0,0,0,0,0,0,0,35,0.98,0.57,7.7,-600,0,0,100,0.33,0,30,6.7,1.2,-2000,0,0,90,0.45,0.1,20,D,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.1,0.4803,0.49,0.0139,0.0359,6.65,8.53,5.27,3.21,0.2138,jets,ny jets,n,ny jets4000,84373-12544,D,n,New York Jets,jets,8.25,12,4000,NYJ@BUF,NYJ,BUF,,,,,,DEF,York,NY,ny jets,ny jets4000
ogunbowale5000rbd,49.24,Dare Ogunbowale,5000,HOU,@DAL,1,,2.3,3,1.6,-4.38,0.5,0.1,6.68,-1,0.75,0,0,0,0,0.15,-3,15,13.3,30.8,-6.7,17.5,44,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3.4,0.2,0.444,0.76,0.35,0.24,0,0,0,3.1,400,0.95,0.31,60,0.4,0.4,50,4.8,0.2,-1000,0.8,0.32,36,0.22,0.27,22,RB,12/7/2022,0.5,0.144,0.255,3,2,1,13,8,8.2,0.1,0,0.2,0.4,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,ogunbowale,dare ogunbowale,d,ogunbowale5000rbd,84373-28827,RB,d,Dare Ogunbowale,ogunbowale,3.933333397,6,5000,HOU@DAL,HOU,DAL,,,,,,RB/FLEX,ryland,ryland,dare,ogunbowale5000rbd
okonkwo4800tec,64.56,Chigoziem Okonkwo,4800,TEN,JAX,1,,5.2,7.2,3.2,-0.57,1.1,7.2,5.77,-10,0.43,1,4.2,1,0,0.04,-0.3,19,22.3,18.8,-2.5,-3.5,41,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.17,0,53,0.85,0.04,5.5,400,1.57,0.22,100,0.25,0,40,4.8,0.1,-1200,2.22,0.25,34,0.08,0.13,23,TE,12/7/2022,0,0,0,0,2,1,22,17,18.3,0.1,0,0.25,0,0.087,0.083,0.121,11.8,9.1,0,0,0,0,0,0,0,0,0,0,okonkwo,chigoziem okonkwo,c,okonkwo4800tec,84373-88297,TE,c,Chig Okonkwo,okonkwo,4.059999847,10,4800,JAC@TEN,TEN,JAC,,,,,,TE/FLEX,ryland,ryland,chig,okonkwo4800tec
osborn5300wrk,50.54,K.J. Osborn,5300,MIN,@DET,1,,4.7,6.6,2.8,-3.51,0.9,3.6,8.21,-16,0.42,1,0.5,1,0,0.09,1.3,49,24.8,26.8,-1.7,2,51.5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.31,0.06,0,0,0,3.1,100,0.59,0.07,40,0.2,0.6,50,5.2,-2.7,-700,1.12,0.11,62,0.14,0.25,27,WR,12/7/2022,0,0,0,0,4,2,26,13,10,0.3,0,0.375,0,0.13,0.2,0.109,21.6,16.4,0,0,0,0,0,0,0,0,0,0,osborn,k.j. osborn,k,osborn5300wrk,84373-63855,WR,k,K.J. Osborn,osborn,4.48333327,12,5300,MIN@DET,MIN,DET,,,,,,WR/FLEX,ryland,ryland,k.j.,osborn5300wrk
otton4700tec,69.33,Cade Otton,4700,TB,@SF,4,,3.72,5.2,2.3,-1.82,0.8,0.9,5.54,-1,0.77,0,0,2,0,0.11,-2.7,50,17,20.5,-3.8,3.5,37.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.42,0.17,51,0.73,0.62,9.5,-400,2.2,0.19,75,0.5,0,40,5.7,0.9,-1300,1.4,0.11,50,0.27,0.27,18,TE,12/7/2022,0,0,0,0,4,2,28,13,9.7,0.2,0,0.222,0,0.096,0.133,0.101,20.8,6.3,0,0,0,0,0,0,0,0,0,0,otton,cade otton,c,otton4700tec,84373-86811,TE,c,Cade Otton,otton,6.544444614,9,4700,TB@SF,TB,SF,,,,,,TE/FLEX,ryland,ryland,cade,otton4700tec
pacheco7300rbi,77.17,Isiah Pacheco,7300,KC,@DEN,4,,11.03,14.3,7.8,-1.39,1.5,8.4,12.42,1,0.83,0.67,4,6,0,0.03,2.2,18,26.8,17.3,2.3,-9.5,44,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,43,4.7,0.3,0.514,2,1.17,0.58,44,0.31,0.1,11.4,1100,0.65,0.37,100,0.33,0,60,6.3,-0.7,1300,0.65,0.35,55,0.16,0.38,18,RB,12/7/2022,0.273,0.372,0.266,9,0,0,3,4,7.7,0,0,0.125,0.417,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,pacheco,isiah pacheco,i,pacheco7300rbi,84373-92575,RB,i,Isiah Pacheco,pacheco,6.308333079,12,7300,KC@DEN,KC,DEN,,,,,,RB/FLEX,ryland,ryland,isiah,pacheco7300rbi
pascal4900wrz,44.17,Zach Pascal,4900,PHI,@NYG,1,,2.71,4,1.5,-4.59,0.6,1.4,7.3,-14,0.45,0,0,2,0,0.24,-3.3,24,26,19,3.5,-7,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.06,0,40,0.88,0.68,1.7,-300,1.15,0.08,20,0.2,0.6,50,2.7,-0.8,-1100,1.75,0.11,22,0.07,0.51,27,WR,12/7/2022,0,0,0,0,1,1,11,9,11.1,0.1,0,0,0,0.054,0.043,0.053,7.1,4.8,0,0,0,0,0,0,0,0,0,0,pascal,zach pascal,z,pascal4900wrz,84373-53390,WR,z,Zach Pascal,pascal,2.933333291,9,4900,PHI@NYG,PHI,NYG,,,,,,WR/FLEX,ryland,ryland,zach,pascal4900wrz
peoplesjones6100wrd,58.23,D. Peoples-Jones,6100,CLE,@CIN,1,,8.09,11.4,4.8,-1.95,1.3,8.5,10.04,-14,0.45,0,0,1,0,0.65,-2.2,60,20.5,26,-1.8,5.5,46.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.28,0.17,46,0.74,0,11.2,400,2.04,0.17,80,0.6,0.2,50,7.4,-0.5,100,1.35,0.12,60,0.3,0.26,23,WR,12/7/2022,0,0,0,0,5,3,49,23,14.7,0.1,0,0.125,0,0.186,0.048,0.244,41,28.3,0,0,0,0,0,0,0,0,0,0,peoplesjones,d. peoples-jones,d,peoplesjones6100wrd,84373-91426,WR,d,Donovan Peoples-Jones,peoplesjones,8.03333346,12,6100,CLE@CIN,CLE,CIN,,,,,,WR/FLEX,ryland,ryland,donovan,peoplesjones6100wrd
perine7800rbs,54.64,Samaje Perine,7800,CIN,CLE,1,,8.1,10.5,5.7,-5.56,1,0.1,13.66,19,0.99,1,2.7,4,0,0.05,-1.7,25,26,20.5,0.2,-5.5,46.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,4.5,0.1,0.53,1.12,0.35,0.06,46,0.74,0,23.1,2600,1.03,0.43,100,1,0,40,8.1,0.7,1800,0.97,0.32,42,0.23,0.34,26,RB,12/7/2022,0.077,0.24,0.372,5,3,2,19,11,7.6,0.3,0,0.083,0.417,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,perine,samaje perine,s,perine7800rbs,84373-52451,RB,s,Samaje Perine,perine,8.741666794,12,7800,CLE@CIN,CIN,CLE,,,,,,RB/FLEX,ryland,ryland,samaje,perine7800rbs
philadelphia4700,30.2,Philadelphia,4700,PHI,@NYG,1,,7.3,16.4,-1.8,-1.33,1.6,1.9,8.63,10,0.97,0,0,3,0,0.49,-2.3,0,26,19,3.5,-7,45,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31,9.21,0,0,0,0,0,0,0,0,0,40,0.88,0.68,8.3,-200,0,0,100,0.75,0,40,7.9,1.1,-1300,0,0,84,0.56,0.09,32,D,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.6,0.4457,0.5209,0.019,0.0389,6.05,9.19,4.36,3.27,0.1905,philadelphia,philadelphia,p,philadelphia4700,84373-12545,D,p,Philadelphia Eagles,eagles,9.416666667,12,4700,PHI@NYG,PHI,NYG,,,,,,DEF,Eagles,Eagles,philadelphia,philadelphia4700
pickens6300wrg,55.57,George Pickens,6300,PIT,BAL,1,,8.08,11.5,4.6,-2.41,1.3,3,10.49,12,0.96,0.8,2.6,1,0,0.62,-3.3,53,19.5,17.5,0,-2,37,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.33,0.08,41,0.81,0.11,11.1,700,2.22,0.2,80,0.6,0.2,50,7.8,0.3,300,1.44,0.15,68,0.31,0.26,19,WR,12/7/2022,0,0,0,0,5,3,42,20,13.8,0.2,0,0.2,0,0.153,0.25,0.197,40.1,26.9,0,0,0,0,0,0,0,0,0,0,pickens,george pickens,g,pickens6300wrg,84373-110246,WR,g,George Pickens,pickens,7.674999873,12,6300,BAL@PIT,PIT,BAL,,,,,,WR/FLEX,ryland,ryland,george,pickens6300wrg
pickett6600qbk,62.08,Kenny Pickett,6600,PIT,BAL,1,,15.94,25,6.9,-2.07,2.4,1.6,18.01,6,0.97,0,0,1,0,0.51,-4.8,65,19.5,17.5,0,-2,37,48,21,32,199,65,6.1,4.32,0.4,31,118.8,275.9,0,0,0,1.3,2.8,7.5,4,12,23,5,0.3,0.619,4.67,1.75,0.75,41,0.81,0.11,15.3,0,0.38,0.21,100,0.8,0,50,12.3,-1.7,600,0.31,0.19,66,0.44,0.05,18,QB,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,pickett,kenny pickett,k,pickett6600qbk,84373-92020,QB,k,Kenny Pickett,pickett,13.19777764,9,6600,BAL@PIT,PIT,BAL,,,,,,QB,ryland,ryland,kenny,pickett6600qbk
pierce6500rbd,72.19,Dameon Pierce,6500,HOU,@DAL,1,,9.93,13,6.9,-0.49,1.5,15.7,10.42,-11,0.41,0.67,4,5,0,0.83,-3,39,13.3,30.8,-6.7,17.5,44,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,71,4.3,0.3,0.49,2.58,1.17,0.67,0,0,0,6.1,-1200,0.38,0.15,60,0.2,0.4,50,10.5,0.8,500,0.53,0.27,83,0.27,0.11,18,RB,12/7/2022,0.6,0.818,0.645,16,3,2,13,9,5.5,0.1,0,0.069,0.379,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,pierce,dameon pierce,d,pierce6500rbd,84373-86055,RB,d,Dameon Pierce,pierce,11.63333384,12,6500,HOU@DAL,HOU,DAL,,,,,,RB/FLEX,ryland,ryland,dameon,pierce6500rbd
pittsburgh3800,78.53,Pittsburgh,3800,PIT,BAL,1,,7.5,16.2,-1.2,1.77,2,16,5.73,-2,0.52,0,0,4,0,0.49,-1.2,0,19.5,17.5,0,-2,37,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,7.07,0,0,0,0,0,0,0,0,0,41,0.81,0.11,7.3,200,0,0,100,0.75,0,40,6.6,0.3,-2200,0,0,68,0.36,0.31,22,D,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.4,0.463,0.4957,0.0179,0.0432,7.32,10.81,5.29,3.33,0.1792,pittsburgh,pittsburgh,p,pittsburgh3800,84373-12547,D,p,Pittsburgh Steelers,steelers,5.583333333,12,3800,BAL@PIT,PIT,BAL,,,,,,DEF,Steelers,Steelers,pittsburgh,pittsburgh3800
pollard7500rbt,86.92,Tony Pollard,7500,DAL,HOU,1,,12.74,16.4,9.1,-0.18,1.7,22.6,12.92,-6,0.56,1,10,10,0,0.23,12.3,32,30.8,13.3,2.8,-17.5,44,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,64,5.7,0.5,0.503,1.29,0.71,0.41,0,0,0,23.8,500,1.13,0.53,80,0.8,0.2,50,14.4,40,1500,0.99,0.45,63,0.36,0.13,22,RB,12/7/2022,0.381,0.478,0.497,11,3,2,22,15,10.2,0.1,0,0.294,0.647,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,pollard,tony pollard,t,pollard7500rbt,84373-63759,RB,t,Tony Pollard,pollard,15.30000051,12,7500,HOU@DAL,DAL,HOU,,,,,,RB/FLEX,ryland,ryland,tony,pollard7500rbt
prescott8000qbd,54.29,Dak Prescott,8000,DAL,HOU,1,,18.28,29.6,6.9,-2.48,2.3,5.3,20.76,2,0.87,1,3.8,1,0,0.44,-7,66,30.8,13.3,2.8,-17.5,44,54,22,32,236,68,7.3,7.12,2.3,31,146.3,279.3,8.7,32.7,11.2,7.2,2.5,5,3,7,10,3.4,0.1,0.432,5.24,2.18,0.94,0,0,0,19.4,600,0.54,0.27,100,0.6,0,50,19.4,0.3,2000,0.52,0.29,59,0.36,0.04,22,QB,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,prescott,dak prescott,d,prescott8000qbd,84373-31716,QB,d,Dak Prescott,prescott,17.23142896,7,8000,HOU@DAL,DAL,HOU,,,,,,QB,ryland,ryland,dak,prescott8000qbd
purdy6500qbb,51.75,Brock Purdy,6500,SF,TB,4,,13.8,21.5,6.1,-4.02,2.1,0.9,17.82,-1,0.62,0,0,1,0,0.51,-3.6,23,20.5,17,-0.3,-3.5,37.5,59,14,23,138,63,6,4.08,1,20,74,160,0,0,0,4.3,4.3,6.1,2,1,0,0.2,0,0.222,0.67,0.25,0.25,51,0.73,0.62,7.8,500,0.18,0.19,25,0.25,0.25,40,5.1,0,500,0.19,0.22,20,0.06,0.26,15,QB,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,purdy,brock purdy,b,purdy6500qbb,84373-85607,QB,b,Brock Purdy,purdy,4.309999943,4,6500,TB@SF,SF,TB,,,,,,QB,ryland,ryland,brock,purdy6500qbb
quitoriano4200tet,68.12,Teagan Quitoriano,4200,HOU,@DAL,1,,2.71,3.9,1.5,-1.66,0.6,0.1,4.37,2,0.91,0,0,1,0,0.28,-2.3,32,13.3,30.8,-6.7,17.5,44,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.17,0.17,0,0,0,3,-100,2,0.08,20,0,0,50,5.6,-0.1,-1800,4,0.18,18,0.06,0,16,TE,12/7/2022,0,0,0,0,1,0,4,3,7.3,0.2,0,0.333,0,0.042,0.2,0.021,2.3,5.6,0,0,0,0,0,0,0,0,0,0,quitoriano,teagan quitoriano,t,quitoriano4200tet,84373-93026,TE,t,Teagan Quitoriano,quitoriano,2.424999952,4,4200,HOU@DAL,HOU,DAL,,,,,,TE/FLEX,ryland,ryland,teagan,quitoriano4200tet
raymond5200wrk,40.46,Kalif Raymond,5200,DET,MIN,1,,2.93,4.4,1.5,-5.05,0.6,0.2,7.98,6,0.9,0,0,2,0,0.06,5.3,39,26.8,24.8,2.3,-2,51.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.29,0,0,0,0,5,-100,0.99,0.12,83,0.16,0.16,60,6.1,-0.3,-800,1.38,0.16,52,0.17,0.26,23,WR,12/7/2022,0,0,0,0,4,2,34,17,12.1,0.1,0,0.125,0,0.124,0.074,0.137,19.7,17.7,0,0,0,0,0,0,0,0,0,0,raymond,kalif raymond,k,raymond5200wrk,84373-70422,WR,k,Kalif Raymond,raymond,4.549999873,12,5200,MIN@DET,DET,MIN,Q,Illness,,,,WR/FLEX,ryland,ryland,kalif,raymond5200wrk
reynolds5500wrj,47.66,Josh Reynolds,5500,DET,MIN,1,,4.47,6.7,2.2,-4.2,0.8,2.5,8.67,-8,0.57,0,0,2,0,0.02,5.3,48,26.8,24.8,2.3,-2,51.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.53,0.24,0,0,0,3.4,-200,1.7,0.1,0,0,0,60,7.6,-0.2,-500,1.48,0.16,34,0.21,0.21,23,WR,12/7/2022,0,0,0,0,5,3,41,18,13.2,0.2,0,0.143,0,0.152,0.125,0.158,37.3,24.8,0,0,0,0,0,0,0,0,0,0,reynolds,josh reynolds,j,reynolds5500wrj,84373-53097,WR,j,Josh Reynolds,reynolds,8.012499809,8,5500,MIN@DET,DET,MIN,,,,,,WR/FLEX,ryland,ryland,josh,reynolds5500wrj
robinson5900wrd,46.84,Demarcus Robinson,5900,BAL,@PIT,1,,5.52,7.7,3.3,-4.06,0.9,3.4,9.58,-11,0.51,1,0.5,0,0,0.06,-1.5,38,17.5,19.5,-4,2,37,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.06,0,41,0.81,0.11,11.1,100,1.59,0.22,75,0.5,0.25,40,7.1,-1,-100,1.91,0.19,50,0.17,0.17,28,WR,12/7/2022,0,0,0,0,3,2,23,11,10.1,0.1,0,0.111,0,0.123,0.069,0.104,18.5,14,0,0,0,0,0,0,0,0,0,0,robinson,demarcus robinson,d,robinson5900wrd,84373-38264,WR,d,Demarcus Robinson,robinson,5.118181749,11,5900,BAL@PIT,BAL,PIT,,,,,,WR/FLEX,ryland,ryland,demarcus,robinson5900wrd
rodgers4600wra,51.65,Amari Rodgers,4600,HOU,@DAL,1,,3.69,5.5,1.9,-2.93,0.8,0.3,6.62,6,0.9,0,0,0,0,0.24,-3.5,14,13.3,30.8,-6.7,17.5,44,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,-2,-100,0,-0.18,0,0,0.2,50,30,-0.4,-1400,2.96,0.21,17,0,0.17,23,WR,12/7/2022,0,0,0,0,1,0,5,4,11,0,0,0,0,0.03,0,0.02,7.4,3.2,0,0,0,0,0,0,0,0,0,0,rodgers,amari rodgers,a,rodgers4600wra,84373-89970,WR,a,Amari Rodgers,rodgers,0.3,10,4600,HOU@DAL,HOU,DAL,,,,,,WR/FLEX,ryland,ryland,amari,rodgers4600wra
samuel7100wrd,63.65,Deebo Samuel,7100,SF,TB,4,,11.03,15.4,6.6,-1.29,1.6,8.5,12.32,1,0.81,1,1.6,2,0,0.69,0.6,52,20.5,17,-0.3,-3.5,37.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,0.94,0.24,51,0.73,0.62,11.8,-200,1.05,0.21,80,0.4,0.2,50,14.3,0,1100,1.12,0.27,62,0.2,0.2,24,WR,12/7/2022,0,0,0,0,7,4,60,27,13.6,0.2,0,0.077,0,0.229,0.125,0.235,17.8,17.5,0,0,0,0,0,0,0,0,0,0,samuel,deebo samuel,d,samuel7100wrd,84373-56018,WR,d,Deebo Samuel,samuel,11.32727259,11,7100,TB@SF,SF,TB,,,,,,WR/FLEX,ryland,ryland,deebo,samuel7100wrd
san francisco4600,27.31,San Francisco,4600,SF,TB,4,,6.8,15.6,-2,-1.51,1.5,0.9,8.31,13,0.99,0,0,4,0,0.18,-2.6,0,20.5,17,-0.3,-3.5,37.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,9.27,0,0,0,0,0,0,0,0,0,51,0.73,0.62,12.2,400,0,0,100,0.8,0,50,9.3,1.8,-1400,0,0,91,0.58,0.08,24,D,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.1,0.4851,0.4098,0.0146,0.032,7.07,8.65,4.57,30,0.1633,francisco,san francisco,s,san francisco4600,84373-12549,D,s,San Francisco 49ers,49ers,9.916666667,12,4600,TB@SF,SF,TB,,,,,,DEF,Francisco,Francisco,san francisco,san francisco4600
sanders7100rbm,81.21,Miles Sanders,7100,PHI,@NYG,1,,11.11,14.4,7.8,-0.81,1.6,11.4,11.92,-2,0.71,1,2.7,8,0,0.18,1.3,39,26,19,3.5,-7,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,78,5.2,0.6,0.594,2.47,1.29,0.71,40,0.88,0.68,11.3,-100,0.71,0.3,60,0.4,0.4,50,11.7,1.1,1100,0.69,0.3,72,0.27,0.12,33,RB,12/7/2022,0.346,0.496,0.577,15,1,1,6,5,4.6,0,0,0.214,0.548,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,sanders,miles sanders,m,sanders7100rbm,84373-71845,RB,m,Miles Sanders,sanders,13.52500025,12,7100,PHI@NYG,PHI,NYG,,,,,,RB/FLEX,ryland,ryland,miles,sanders7100rbm
schultz6200ted,59.85,Dalton Schultz,6200,DAL,HOU,1,,7.61,10.2,5.1,-1.43,1.2,4.6,9.04,5,0.97,1,3.3,6,0,0.18,-3.4,51,30.8,13.3,2.8,-17.5,44,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0.65,0.24,0,0,0,8.6,700,1.5,0.16,80,0.6,0.2,50,9.6,1.8,200,1.69,0.19,54,0.45,0.13,22,TE,12/7/2022,0,0,0,0,5,4,38,12,9.4,0.5,0,0.333,0,0.177,0.233,0.158,26.3,13.6,0,0,0,0,0,0,0,0,0,0,schultz,dalton schultz,d,schultz6200ted,84373-55042,TE,d,Dalton Schultz,schultz,6.780000305,10,6200,HOU@DAL,DAL,HOU,,,,,,TE/FLEX,ryland,ryland,dalton,schultz6200ted
scott5100rbb,55.23,Boston Scott,5100,PHI,@NYG,1,,2.58,3.4,1.8,-4.35,0.5,0.3,6.93,-7,0.53,0,0,4,0,0.18,1.3,13,26,19,3.5,-7,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,3.4,0.3,0.46,0.82,0.53,0.35,40,0.88,0.68,2,300,0.5,0.18,20,0.2,0.8,50,4.1,-1.5,-900,0.68,0.31,21,0.15,0.42,33,RB,12/7/2022,0.2,0.121,0.203,5,0,0,4,2,6.3,0,0,0.286,0.357,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,scott,boston scott,b,scott5100rbb,84373-43433,RB,b,Boston Scott,scott,2.15,10,5100,PHI@NYG,PHI,NYG,,,,,,RB/FLEX,ryland,ryland,boston,scott5100rbb
seattle4400,32.91,Seattle,4400,SEA,CAR,4,,6.38,13.2,-0.4,-1.28,1.5,1.4,7.66,4,0.87,0,0,3,0,0.66,-1.3,0,24.3,20.3,2,-4,44.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,8.02,0,0,0,0,0,0,0,0,0,43,0.86,0.16,4.3,-200,0,0,66,0.33,0.33,30,6.3,1.1,-1600,0,0,80,0.61,0.14,21,D,12/7/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.5,0.5068,0.4727,0.011,0.0428,7.28,9.71,5.35,3.67,0.2,seattle,seattle,s,seattle4400,84373-12550,D,s,Seattle Seahawks,seahawks,7.416666667,12,4400,CAR@SEA,SEA,CAR,,,,,,DEF,Seahawks,Seahawks,seattle,seattle4400
